supply_portion,buying_number_limit,application_percentage,consumer mask mean,consumer mask std,consumer wanted mean,consumer wanted std,store mask mean,store mask std
0.9,50.0,0.0,72.68578602043702,44.312006021705734,88.51300825247125,71.26209040251177,0.0,0.0
0.9,50.0,25.0,75.95401193939591,46.755639054984066,79.08117461461751,74.54736372635595,0.0,0.0
0.9,50.0,50.0,80.3965256087352,48.651972102165026,69.40391622642886,76.22330264241731,0.0,0.0
0.9,50.0,75.0,82.25430745029202,49.08859008402779,68.66935911686538,75.4642174987831,0.0,0.0
0.9,50.0,100.0,71.53144744724135,44.472923342752914,90.55775549190128,70.76309785814136,0.0,0.0
0.9,100.0,0.0,87.53668898765586,55.23138015510333,73.49815869730212,77.34710055288686,0.0,0.0
0.9,100.0,25.0,90.81324957948341,56.08970521701116,67.3385639915808,77.70060500368338,0.0,0.0
0.9,100.0,50.0,92.61230062020837,57.070311225471364,63.669376962029354,77.64063637890978,0.0,0.0
0.9,100.0,75.0,92.61134648938078,56.83227269169055,64.00730735750874,77.9821736486303,0.0,0.0
0.9,100.0,100.0,85.68750804395485,54.659913482984,74.08335801642522,76.49700460611747,0.0,0.0
0.9,150.0,0.0,99.15017023475282,62.98636092205559,65.09041159386719,78.52067862479018,0.0,0.0
0.9,150.0,25.0,101.83088164246017,64.48511702737751,62.212739142299235,78.85617351899069,0.0,0.0
0.9,150.0,50.0,103.52346754423183,65.61949824878933,59.11013075719444,78.78981736356069,0.0,0.0
0.9,150.0,75.0,103.10473187170813,64.88863117277695,61.026249394237674,79.12798184643061,0.0,0.0
0.9,150.0,100.0,98.53657550351285,63.25615894535034,66.12726401474625,77.31533062626302,0.0,0.0
0.9,1000.0,0.0,109.50697362133974,70.67511102687735,60.81113167854414,78.89176906563956,0.0,0.0
0.9,1000.0,25.0,111.7432327929185,70.26101486064861,57.46074609841363,79.16226619254599,0.0,0.0
0.9,1000.0,50.0,113.14337025420109,70.82369667719058,55.109931780502755,78.80816544783639,0.0,0.0
0.9,1000.0,75.0,111.60705110040561,71.01728802353962,57.13371702618019,78.69778348885353,0.0,0.0
0.9,1000.0,100.0,109.12173735606397,70.8668289184265,61.65283743437513,79.77920826878825,0.0,0.0
1.0,50.0,0.0,93.93916917479191,41.17723655341265,53.88376286940496,62.18647165481735,0.0,0.0
1.0,50.0,25.0,95.86520031392469,41.497732095254854,46.84582399641525,61.108285883534926,0.0,0.0
1.0,50.0,50.0,98.22916708381801,42.5213724431868,40.072030433569786,60.67130602193273,0.0,0.0
1.0,50.0,75.0,100.92672650315198,43.139339105312864,36.52574989882791,60.42423458110145,0.0,0.0
1.0,50.0,100.0,94.32431246095588,39.42479980237779,50.413759287625396,59.99111544554535,0.0,0.0
1.0,100.0,0.0,106.17697936301833,49.147079184981145,43.6800943535981,62.39233618626372,0.0,0.0
1.0,100.0,25.0,108.94161632895062,50.75382839528064,40.53424321690692,63.436060839394294,0.0,0.0
1.0,100.0,50.0,110.6192545490379,51.89618854904585,38.21688054125998,63.81922775930341,0.0,0.0
1.0,100.0,75.0,112.10036693037661,52.34293569522564,35.3491551708384,62.14791457043241,0.0,0.0
1.0,100.0,100.0,105.66972016079755,50.029315364962194,45.950147959185045,63.761313911272175,0.0,0.0
1.0,150.0,0.0,116.66171673339774,57.79916774118837,41.8290697196982,65.61815085969305,0.0,0.0
1.0,150.0,25.0,119.47938544084381,57.26456506650013,37.00671730621181,62.6774815181116,0.0,0.0
1.0,150.0,50.0,121.05964456894203,57.44629470617013,34.896336017806014,61.918870936346856,0.0,0.0
1.0,150.0,75.0,120.68526145645961,59.43727051991141,35.80880997654882,64.64374069620324,0.0,0.0
1.0,150.0,100.0,116.0779985178932,59.166298232102655,43.495203809151384,66.57905279465925,0.0,0.0
1.0,1000.0,0.0,125.9579635784339,62.81375521917587,37.70161390757576,63.270670278411764,0.0,0.0
1.0,1000.0,25.0,127.5617534243978,60.78330257237348,33.2701582089894,61.47739670363482,0.0,0.0
1.0,1000.0,50.0,128.83791039547808,59.51597712308389,28.341495427218945,58.88918318940108,0.0,0.0
1.0,1000.0,75.0,129.50970464101607,61.17446610331424,33.03327087617307,62.39627514877583,0.0,0.0
1.0,1000.0,100.0,125.12203666124958,63.42197843604939,38.483596596610745,64.59189803756138,0.0,0.0
1.05,50.0,0.0,107.26078690914407,35.45105546051973,23.294396550638613,43.31136477406694,7.127908080808079,21.197672641202157
1.05,50.0,25.0,107.39120950104656,37.69639988127059,27.37548061897638,48.85065553456948,0.0,0.0
1.05,50.0,50.0,109.97395980677872,36.12062376789343,18.573513249537488,40.96125282244508,0.0,0.0
1.05,50.0,75.0,110.95831069024466,37.62627016108304,18.22375071386498,42.77358226774004,0.12707468879668038,0.381224066390041
1.05,50.0,100.0,106.54017707614345,35.44648544487379,26.90854100567019,44.53430312670509,0.0,0.0
1.05,100.0,0.0,116.5278975466227,46.5029927362445,29.100516422338316,52.34375091226577,0.0,0.0
1.05,100.0,25.0,119.38776173289348,45.509783199703826,22.733911973549294,48.33798019019952,0.0,0.0
1.05,100.0,50.0,121.53414530992272,45.70652809731669,21.192485678217125,47.31617761914336,0.0,0.0
1.05,100.0,75.0,121.42845704410627,47.79166910729517,23.473951930280048,50.96272005393067,0.0,0.0
1.05,100.0,100.0,116.87636580313729,46.77024266493638,29.687813648502743,52.66512603355662,0.0,0.0
1.05,150.0,0.0,125.77004507575985,54.9582756260775,29.054939058902097,55.01010160850607,0.0,0.0
1.05,150.0,25.0,127.97129563270818,53.12174544947072,24.3307772794019,51.269560857166674,0.0,0.0
1.05,150.0,50.0,130.8372842204279,49.93945813819991,18.46816022238087,45.70598636819773,0.0,0.0
1.05,150.0,75.0,131.12561244536786,54.34979293205174,21.990049357254083,50.065878698484845,0.0,0.0
1.05,150.0,100.0,126.54090389561378,55.037714427510956,29.284584192172897,54.5123190939676,0.0,0.0
1.05,1000.0,0.0,134.8944576383248,56.286293693844165,23.89446990588482,51.31382404155922,0.0,0.0
1.05,1000.0,25.0,136.04042556326903,52.58082557529491,18.197499982625402,45.40615578691691,0.0,0.0
1.05,1000.0,50.0,138.1484432868264,51.60374469274499,13.85510017093801,40.445936857608686,0.0,0.0
1.05,1000.0,75.0,137.21365399163366,50.95013321291088,13.542117527764134,39.32307159662676,0.0,0.0
1.05,1000.0,100.0,135.2273341421338,57.99320830107749,25.63268572806153,52.58865671038523,0.0,0.0
