supply_portion,buying_number_limit,application_percentage,consumer mask mean,consumer mask std,consumer wanted mean,consumer wanted std,store mask mean,store mask std
0.9,50.0,0.0,78.4394204401104,42.59164572731551,77.81301898234213,70.66428682098942,0.0,0.0
0.9,50.0,25.0,80.30344391754618,44.98371598041145,71.33473318206448,73.84552056571796,0.0,0.0
0.9,50.0,50.0,80.68250185396428,45.75830547132184,70.57666643909205,74.38811570692191,0.0,0.0
0.9,50.0,75.0,80.17386448420261,44.34116076753753,75.23240045794783,71.96576409349176,0.0,0.0
0.9,50.0,100.0,78.60991205943019,40.87795900676509,78.2891824224604,69.02578409138225,0.0,0.0
0.9,100.0,0.0,82.86561559420717,55.787471668510534,81.02764312327649,79.69227755311333,0.0,0.0
0.9,100.0,25.0,82.95696430240618,57.236872367313545,80.74238664370836,81.85200889031063,0.0,0.0
0.9,100.0,50.0,83.76960019643073,57.36295908838233,79.32039728423631,80.17038094090007,0.0,0.0
0.9,100.0,75.0,83.36680291574699,56.0804737726493,79.73321673399168,80.20467545104667,0.0,0.0
0.9,100.0,100.0,83.26633361020916,54.83081615092982,78.63131835406385,79.00703532150082,0.0,0.0
0.9,150.0,0.0,85.30055057301344,68.06868393426028,87.7511612798002,84.75147162990143,0.0,0.0
0.9,150.0,25.0,86.78764849772597,68.77256496920317,86.6451033611768,84.22263880673233,0.0,0.0
0.9,150.0,50.0,85.33701725347414,68.93459888370869,88.47704853959105,84.86051533343961,0.0,0.0
0.9,150.0,75.0,86.58102882403826,68.22720456490737,88.04312870528831,84.8345525475885,0.0,0.0
0.9,150.0,100.0,85.59102250229223,67.50710386844428,87.26393614787857,83.93828056300295,0.0,0.0
0.9,1000.0,0.0,87.29801012196138,78.02141723991677,94.24090099026989,86.58367624656428,0.0,0.0
0.9,1000.0,25.0,86.2125006953902,78.32339263167133,96.43414390318672,88.57488982443806,0.0,0.0
0.9,1000.0,50.0,87.19689494693301,78.48993148147595,95.58060322826759,87.51944064795822,0.0,0.0
0.9,1000.0,75.0,86.73763055639091,78.49292672220012,95.66355504488672,87.51402596785897,0.0,0.0
0.9,1000.0,100.0,85.81079295485956,78.76825221560094,97.46807370662266,86.64825801019823,0.0,0.0
1.0,50.0,0.0,87.12046102341871,41.11803064107181,64.88481048046701,67.5672859706078,0.0,0.0
1.0,50.0,25.0,88.63636737273919,43.40557307195178,57.21822488681289,68.75399861512473,0.0,0.0
1.0,50.0,50.0,88.99877747320834,44.81652303315505,55.08459357802087,69.94036467625311,0.0,0.0
1.0,50.0,75.0,87.97887201678618,44.403392151520535,60.09534877555154,70.674791856863,0.0,0.0
1.0,50.0,100.0,89.49586842538262,39.81133383350335,57.70525848097217,64.09037843464796,0.0,0.0
1.0,100.0,0.0,92.25121946155086,54.15990542859256,65.4072809613677,76.38702038612816,0.0,0.0
1.0,100.0,25.0,91.85241852312429,55.80167243467927,66.73420054255898,78.48167610138907,0.0,0.0
1.0,100.0,50.0,91.7252695630516,56.24038864701965,67.03426631209997,77.9966996504785,0.0,0.0
1.0,100.0,75.0,92.253392450908,56.10583520684594,67.26145650401601,77.3133754318086,0.0,0.0
1.0,100.0,100.0,91.45158390916322,54.551390199247294,67.91645389859477,76.6271457174795,0.0,0.0
1.0,150.0,0.0,93.57210797459506,68.07355090710278,77.94918708876956,82.38704362969865,0.0,0.0
