supply_portion,buying_number_limit,application_percentage,consumer mask mean,consumer mask std,consumer wanted mean,consumer wanted std,store mask mean,store mask std
0.9,50.0,0.0,80.37023311465856,41.14036783599119,72.11052447399237,71.9111631571859,0.0,0.0
0.9,50.0,25.0,81.81878327803686,43.306488045100345,67.71505256552538,73.26467905022265,0.0,0.0
0.9,50.0,50.0,82.09952291914884,42.143609598221445,67.38531884197414,72.0209725306833,0.0,0.0
0.9,50.0,75.0,81.7490063732886,42.21174119529028,70.75418215361908,71.63766818360341,0.0,0.0
0.9,50.0,100.0,80.85835917158437,39.886651255027864,72.26859155060735,70.16498280090723,0.0,0.0
0.9,100.0,0.0,82.25525259159856,53.80235682686803,81.40084917707821,77.33268528586834,0.0,0.0
0.9,100.0,25.0,81.82255992268203,54.29880609833234,81.2173369088559,79.13762480488573,0.0,0.0
0.9,100.0,50.0,83.12354821662001,53.22477028406587,78.55862960895938,77.58738597747767,0.0,0.0
0.9,100.0,75.0,82.56413818461318,53.213086429881365,79.75824895289142,78.23299107093524,0.0,0.0
0.9,100.0,100.0,82.8737510425088,52.715781660532116,78.90827014275804,76.8315951008194,0.0,0.0
0.9,150.0,0.0,82.53580833744681,62.67107533565072,87.90684597725577,80.95289441809764,0.0,0.0
0.9,150.0,25.0,84.69948217270698,61.90102440768944,84.62721162635972,79.29452472388878,0.0,0.0
0.9,150.0,50.0,82.92273730418252,62.19690603992293,87.36810262423562,79.83827012374138,0.0,0.0
0.9,150.0,75.0,84.50705756276642,62.24914203899552,86.24954385384451,80.25158334806177,0.0,0.0
0.9,150.0,100.0,83.6764501760255,61.90826775863229,85.4142654773748,80.18205756632591,0.0,0.0
0.9,1000.0,0.0,84.25022416264324,68.75823624157681,91.34956683963354,80.90481857764091,0.0,0.0
0.9,1000.0,25.0,82.7911013955092,69.22369038978375,95.64569705372918,80.83085420236951,0.0,0.0
0.9,1000.0,50.0,84.10988235455511,68.87175232580454,92.57045800123682,81.12740291358473,0.0,0.0
0.9,1000.0,75.0,83.62685722281661,68.2740122135362,93.42546752260945,79.55136861285695,0.0,0.0
0.9,1000.0,100.0,82.5501545586202,68.7447521354257,94.91904652265367,80.74271036250231,0.0,0.0
1.0,50.0,0.0,85.86621910675417,40.86440195633423,64.66685506601236,70.22937952444778,0.0,0.0
1.0,50.0,25.0,87.19231372848135,42.16245128629635,59.47005024919108,69.92020250906535,0.0,0.0
1.0,50.0,50.0,87.44652047658288,41.90918477852732,57.91966218061204,69.70815005750404,0.0,0.0
1.0,50.0,75.0,86.27835849270183,41.14571620832918,63.41282611308981,69.48612308110557,0.0,0.0
1.0,50.0,100.0,88.54689359298347,39.01937151792193,58.0081076357093,65.88619743638476,0.0,0.0
1.0,100.0,0.0,89.15868250788134,52.22424603955034,71.4282859782203,74.40652814861282,0.0,0.0
1.0,100.0,25.0,88.3205893557265,54.45858005099932,72.19930596774893,77.21623527749112,0.0,0.0
1.0,100.0,50.0,87.89460878804715,54.61963191790307,71.77943679409532,76.92999954903745,0.0,0.0
1.0,100.0,75.0,88.82796072016937,53.284900710543724,71.2414738521237,75.16209578372259,0.0,0.0
1.0,100.0,100.0,88.12684761881087,53.5674208522307,73.13363236244373,75.65669806974563,0.0,0.0
1.0,150.0,0.0,88.44095381053098,62.47230049089169,79.49979380855903,79.45099810091467,0.0,0.0
1.0,150.0,25.0,89.92087405948706,63.59816416525837,79.10973001225047,79.11452078699028,0.0,0.0
1.0,150.0,50.0,88.90622725418014,62.35168393871837,79.67008669576204,78.61139268231555,0.0,0.0
1.0,150.0,75.0,87.78116569908015,64.20507542248288,81.03347022933782,80.41839718795315,0.0,0.0
1.0,150.0,100.0,89.49837378636796,62.29147175192009,78.80894189162872,78.66940135892071,0.0,0.0
1.0,1000.0,0.0,89.76078331822225,69.31895635206381,83.71855109063803,79.97874907776139,0.0,0.0
1.0,1000.0,25.0,90.10503615837847,70.51294272072543,85.00959145333745,79.33332277676516,0.0,0.0
1.0,1000.0,50.0,88.97515119810471,69.75007536188545,85.07856340940114,80.12712292087036,0.0,0.0
1.0,1000.0,75.0,89.21109648643885,69.88246919940968,87.4585436469605,79.70770408208216,0.0,0.0
1.0,1000.0,100.0,88.53159962796546,69.82004844583413,85.94706483547778,79.95860375676291,0.0,0.0
