supply_portion,buying_number_limit,application_percentage,consumer mask mean,consumer mask std,consumer wanted mean,consumer wanted std,store mask mean,store mask std
0.9,50.0,0.0,74.45882675322996,44.3717281030084,84.33939172963863,71.50148978798177,0.0,0.0
0.9,50.0,25.0,77.19573528733129,46.977813607054294,77.51570355475943,74.36701319501068,0.0,0.0
0.9,50.0,50.0,80.06152519565424,48.8575223986343,69.2341332976373,76.37854475429026,0.0,0.0
0.9,50.0,75.0,79.91585591687807,48.73047726966424,73.45745096628877,75.93603791065901,0.0,0.0
0.9,50.0,100.0,73.56399403076772,44.36709785508043,87.84200525958342,70.4808099648783,0.0,0.0
0.9,100.0,0.0,86.25017380645004,55.156494938891406,73.95404840823042,78.44731891613402,0.0,0.0
0.9,100.0,25.0,87.95599948947752,57.04238564932687,70.67262446852872,79.8538080119093,0.0,0.0
0.9,100.0,50.0,89.56223740525631,57.596603823810646,68.67058312541,79.69259159633866,0.0,0.0
0.9,100.0,75.0,88.70916759576676,57.183568176614614,69.91719026257478,79.75439135824924,0.0,0.0
0.9,100.0,100.0,84.69437952826739,54.09323515471448,75.42001132963532,76.8331653050554,0.0,0.0
0.9,150.0,0.0,95.47072060875054,64.54394268488149,72.5037756835087,79.27184794336215,0.0,0.0
0.9,150.0,25.0,97.94339826035662,65.263378421009,67.22297395629094,80.41928645242753,0.0,0.0
0.9,150.0,50.0,97.84559056092009,67.06855539971268,68.72570656160754,81.33322030502514,0.0,0.0
0.9,150.0,75.0,97.3147414124378,67.4048622119419,71.85094144348075,81.6893693155521,0.0,0.0
0.9,150.0,100.0,94.74142470035173,64.0876364433247,72.64709774889229,79.46470043133495,0.0,0.0
0.9,1000.0,0.0,103.95040693236042,73.86476484158891,68.38632342539648,83.05571768964124,0.0,0.0
0.9,1000.0,25.0,105.0302477816167,74.31088881553927,66.56586288309776,84.57307840390877,0.0,0.0
0.9,1000.0,50.0,105.7415934851137,74.27488094346417,65.1710687392882,85.25858142195283,0.0,0.0
0.9,1000.0,75.0,104.86554776299626,73.34470554934633,67.01985071193114,83.65751266165319,0.0,0.0
0.9,1000.0,100.0,103.47697665512055,73.4124065357981,69.72696292284574,83.72195959714323,0.0,0.0
1.0,50.0,0.0,91.08462460802808,41.955920639636666,59.02329565936724,64.85769325023028,0.0,0.0
1.0,50.0,25.0,93.14611417136155,42.82437509797734,50.35647717204048,64.24549684369447,0.0,0.0
1.0,50.0,50.0,94.47391410472115,44.19984611572347,45.982237030429566,65.26818076973667,0.0,0.0
1.0,50.0,75.0,95.68212407999094,45.90754524420578,45.64848356229705,66.86706770069141,0.0,0.0
1.0,50.0,100.0,92.35072544179518,40.025427777792274,54.36505196719477,61.141385653555396,0.0,0.0
1.0,100.0,0.0,100.88288779064327,51.58827707516692,50.883250798726465,69.31876320011185,0.0,0.0
1.0,100.0,25.0,102.49198604913875,53.02569315827672,49.31813739897606,70.25437601713413,0.0,0.0
1.0,100.0,50.0,103.20305336897995,53.78960239120267,48.97460829641144,70.71424217665547,0.0,0.0
1.0,100.0,75.0,104.21069371386282,54.13822109789984,46.16037158324463,70.14894129505034,0.0,0.0
1.0,100.0,100.0,100.23760476775364,52.535657358898256,52.49160012504857,69.9953485488284,0.0,0.0
1.0,150.0,0.0,108.61809212548009,62.45721969173093,54.87813386981401,72.19289019249297,0.0,0.0
1.0,150.0,25.0,111.69195974599438,62.58290553208636,50.581029489390595,71.82987407226376,0.0,0.0
1.0,150.0,50.0,112.03249366536858,63.680157036381026,49.883772755533734,72.95780436233315,0.0,0.0
1.0,150.0,75.0,111.22988409267431,64.01248545209104,51.85310163667463,73.0804250243932,0.0,0.0
1.0,150.0,100.0,108.23245821126095,61.73167344411336,55.675322333805944,71.41746102713275,0.0,0.0
