supply_portion,buying_number_limit,application_percentage,consumer mask mean,consumer mask std,consumer wanted mean,consumer wanted std,store mask mean,store mask std
0.9,50.0,0.0,70.67517609591631,45.16911734616199,91.0934616148835,72.30448822277599,0.0,0.0
0.9,50.0,25.0,75.2442307617941,47.245271949048856,80.05961853553787,75.40799813389326,0.0,0.0
0.9,50.0,50.0,80.50123672067042,48.86448665545402,69.43460757709457,75.93080651208041,0.0,0.0
0.9,50.0,75.0,83.97303541500317,48.93482603267566,65.40800647197794,75.33879282394464,0.0,0.0
0.9,50.0,100.0,69.88316202951209,45.22364548423906,93.89381035349261,70.59677541099295,0.0,0.0
0.9,100.0,0.0,88.23293408836359,54.81727854639931,72.47533072394705,76.44732254544805,0.0,0.0
0.9,100.0,25.0,92.29386731469712,56.28538523984444,66.20431713376702,76.70980634219949,0.0,0.0
0.9,100.0,50.0,94.93074566274595,58.05213424522656,62.56691112537641,76.839342296199,0.0,0.0
0.9,100.0,75.0,95.72957137806937,56.6978217463967,60.55419317638265,76.22591614978674,0.0,0.0
0.9,100.0,100.0,86.99490984679149,54.292839969739894,72.48779032759047,75.67664679297103,0.0,0.0
0.9,150.0,0.0,101.72407404902947,63.14324473911268,62.018299737598454,77.46869085336876,0.0,0.0
0.9,150.0,25.0,104.8620659801383,63.831162645829615,58.61520918849047,76.58532322208352,0.0,0.0
0.9,150.0,50.0,106.90782322243297,64.75445686741604,54.788583078728216,76.14632730950491,0.0,0.0
0.9,150.0,75.0,107.29801132716905,65.1750111113088,56.17598580154273,76.83116265951543,0.0,0.0
0.9,150.0,100.0,100.98903424967308,63.36630986817394,63.18361950529893,77.1942756650311,0.0,0.0
0.9,1000.0,0.0,112.32097028951284,69.99587392236022,55.71828191964909,76.28706619245247,0.0,0.0
0.9,1000.0,25.0,114.66277239162041,68.91664489604062,53.08494182796003,75.45522638589566,0.0,0.0
0.9,1000.0,50.0,116.48404279111092,67.25079428243232,49.56775701470366,74.53957569144121,0.0,0.0
0.9,1000.0,75.0,114.90467230148941,68.49315430531824,51.87650303475167,75.0576702002763,0.0,0.0
0.9,1000.0,100.0,111.96214335008312,69.67713688873324,57.16268113646862,77.11613543033972,0.0,0.0
1.0,50.0,0.0,96.91606383916415,39.80718902716287,48.861492800827484,60.058539448073795,0.0,0.0
1.0,50.0,25.0,99.00615798243892,39.94731964365816,41.18507349917653,57.8383930694009,0.0,0.0
1.0,50.0,50.0,101.6672207931942,41.410528206238986,33.99627250008586,56.25588114449039,0.0,0.0
1.0,50.0,75.0,105.26501427047957,41.026958929614395,29.034311568246057,54.73671124164656,0.0,0.0
1.0,50.0,100.0,96.3593341093818,39.016188418408795,46.382632736061055,58.01950739532062,0.0,0.0
1.0,100.0,0.0,111.01273715380394,47.9210571729432,37.58995474598513,59.18889697508706,0.0,0.0
1.0,100.0,25.0,114.0941367086665,48.727875727724545,34.11433366985732,58.01218790862856,0.0,0.0
1.0,100.0,50.0,116.03658008677426,49.040851587216785,31.874994156258413,57.177748119900194,0.0,0.0
1.0,100.0,75.0,118.3840993264771,49.4518257580364,28.085081218281772,54.59548203053612,0.0,0.0
1.0,100.0,100.0,110.8048969380463,48.786467171923995,40.3249868591627,60.45930034377682,0.0,0.0
1.0,150.0,0.0,122.59429884892738,57.39373057982929,34.97554048267732,60.31070462676865,0.0,0.0
1.0,150.0,25.0,124.86452905858904,54.63213076867126,29.89053686294119,56.31733892780816,0.0,0.0
