supply_portion,buying_number_limit,application_percentage,consumer mask mean,consumer mask std,consumer wanted mean,consumer wanted std,store mask mean,store mask std
0.9,50.0,0.0,74.35297346478495,44.23794471707455,84.6044365018205,70.97254312098931,0.0,0.0
0.9,50.0,25.0,77.13415500348741,46.999508036465784,77.45989976578574,74.54869674653774,0.0,0.0
0.9,50.0,50.0,80.0871047694059,48.936568644793944,69.30537759789974,76.47666891213736,0.0,0.0
0.9,50.0,75.0,79.97459322812374,48.666259387966385,72.97189384694178,76.09435958283898,0.0,0.0
0.9,50.0,100.0,73.45670246375091,44.45255531328465,87.89271177398918,70.74943897318367,0.0,0.0
0.9,100.0,0.0,86.33876261338277,54.87331523551535,73.50319640737666,78.18102357514704,0.0,0.0
0.9,100.0,25.0,88.0965646535116,56.85978357628468,70.55433501169402,79.30621839622711,0.0,0.0
0.9,100.0,50.0,89.72672251321153,57.42933305592947,68.00353662308576,79.62438524589453,0.0,0.0
0.9,100.0,75.0,88.88667813023058,57.18547573395367,69.46708681831757,79.69944402199324,0.0,0.0
0.9,100.0,100.0,84.73465348157099,54.186313188685595,75.47074049929755,76.82376340470857,0.0,0.0
0.9,150.0,0.0,95.65615272597897,64.56968715420518,72.35687675273206,79.37368979654089,0.0,0.0
0.9,150.0,25.0,98.17205187643906,65.2376989701567,67.17170911170028,80.14567456471256,0.0,0.0
0.9,150.0,50.0,98.1482289109901,67.29167733951665,68.53212350776255,81.42691480588724,0.0,0.0
0.9,150.0,75.0,97.61879844233347,67.68317697521775,71.4772973619791,81.95634587025677,0.0,0.0
0.9,150.0,100.0,94.90907750536068,64.43472427236487,72.68290405132858,79.53412056679015,0.0,0.0
0.9,1000.0,0.0,104.34614030913609,73.53824272638501,67.59878019450811,82.78278623418956,0.0,0.0
0.9,1000.0,25.0,105.50916344429656,74.08986227172775,66.1128966158414,84.04662583794747,0.0,0.0
0.9,1000.0,50.0,106.23839298516818,74.11000216328581,64.49367377451954,84.75832878305921,0.0,0.0
0.9,1000.0,75.0,105.30168196463042,73.17391048618921,66.54268440386423,83.42639581683554,0.0,0.0
0.9,1000.0,100.0,103.8632044579529,73.41659721106696,69.32645253886672,83.41937629381563,0.0,0.0
1.0,50.0,0.0,91.2168479072814,42.0254937757793,59.02991986977855,64.88354177423541,0.0,0.0
