supply_portion,buying_number_limit,application_percentage,consumer mask mean,consumer mask std,consumer wanted mean,consumer wanted std,store mask mean,store mask std
0.9,50.0,0.0,72.94648240871902,44.62500799164946,86.93797711561321,71.88238433204309,0.0,0.0
0.9,50.0,25.0,76.21543765290382,46.763267626005565,79.47622027546923,73.93730616685663,0.0,0.0
0.9,50.0,50.0,80.41733409276458,48.81375146757056,68.77642435588066,76.4773902225766,0.0,0.0
0.9,50.0,75.0,81.92227486489874,49.690494274986854,69.12388227955125,75.97376319639038,0.0,0.0
0.9,50.0,100.0,71.74927810053977,44.3826611686859,90.78657181551658,70.30044229356429,0.0,0.0
0.9,100.0,0.0,87.47401859977641,54.10550851953521,72.9988767423098,77.13534997211588,0.0,0.0
0.9,100.0,25.0,90.46476617352836,56.3229540373948,67.24590349843731,78.91629908529444,0.0,0.0
0.9,100.0,50.0,92.2869498902324,56.28800242308434,64.68602208083931,77.83045807023065,0.0,0.0
0.9,100.0,75.0,92.04494876665348,56.874128862523456,65.85538387864972,78.2775961396759,0.0,0.0
0.9,100.0,100.0,85.65553262483013,54.22866147192112,74.46523615204356,76.61984818344723,0.0,0.0
0.9,150.0,0.0,98.5956864225086,63.78781057068888,66.22019724455755,79.71766749634584,0.0,0.0
0.9,150.0,25.0,101.21764747715854,64.67541534745192,62.54062656770255,79.22508706946262,0.0,0.0
0.9,150.0,50.0,102.75807230392813,65.09708578086894,60.573150263422825,79.18932874226276,0.0,0.0
0.9,150.0,75.0,102.37984578772482,64.9201462285727,62.18500762226994,79.26683692066682,0.0,0.0
0.9,150.0,100.0,97.9401512021193,63.802028334742715,66.09142144619328,78.69214526433034,0.0,0.0
0.9,1000.0,0.0,108.92632661854798,71.08307212054507,61.723502304888065,78.87614749477903,0.0,0.0
0.9,1000.0,25.0,111.08748001924619,70.48349473111324,58.2388513720389,79.38023849511852,0.0,0.0
0.9,1000.0,50.0,112.34013788334342,71.06644462331289,56.199953160208246,79.49444440186308,0.0,0.0
0.9,1000.0,75.0,110.85475045604873,71.65968701517882,58.263243418864384,79.75178537064336,0.0,0.0
0.9,1000.0,100.0,108.49936943327059,71.56966599495847,62.870568773040894,80.20412850491853,0.0,0.0
1.0,50.0,0.0,93.51812377253685,41.642304268081325,54.497589542159695,62.94705954418054,0.0,0.0
1.0,50.0,25.0,95.49693876320184,41.577674597951194,46.36086150634151,61.03382029788815,0.0,0.0
1.0,50.0,50.0,97.73548556792146,42.27442582453865,41.586343726727016,61.338223366522044,0.0,0.0
1.0,50.0,75.0,100.26141341941847,43.93382099150549,37.36112928564204,61.60678783659289,0.0,0.0
1.0,50.0,100.0,94.04532293923175,40.00452068861779,52.18172184467243,60.29616462129616,0.0,0.0
1.0,100.0,0.0,105.48728903527201,49.93490649604703,43.684754625634234,64.0919288529425,0.0,0.0
1.0,100.0,25.0,108.03979783701766,51.68834432582656,40.75382563533636,64.88690831802275,0.0,0.0
1.0,100.0,50.0,109.51362046622118,52.40246234705574,39.934491609490536,65.08324105576915,0.0,0.0
1.0,100.0,75.0,110.954330255985,52.164059775075,37.22841890004904,64.26470115950205,0.0,0.0
1.0,100.0,100.0,104.88485510487703,50.398557555317346,46.31225814940376,65.52060262998981,0.0,0.0
1.0,150.0,0.0,115.50204458420194,59.640615269786885,43.39934929019796,67.63638457879784,0.0,0.0
1.0,150.0,25.0,118.43029111485758,58.13012533432269,38.00091977405398,64.54755620312572,0.0,0.0
1.0,150.0,50.0,119.99265184863343,58.301671640821574,36.086834766398255,64.0485877068257,0.0,0.0
1.0,150.0,75.0,119.34472676250334,60.09376158889315,37.44314286888075,66.2273699688801,0.0,0.0
