supply_portion,buying_number_limit,application_percentage,consumer mask mean,consumer mask std,consumer wanted mean,consumer wanted std,store mask mean,store mask std
0.9,50.0,0.0,78.93995265278338,42.41141653575432,76.41307736763763,71.09825518313704,0.0,0.0
0.9,50.0,25.0,80.68650982585987,44.68958577150759,70.72784392523322,73.77150260551196,0.0,0.0
0.9,50.0,50.0,80.97885823406564,44.843151545225204,69.91305930686941,73.5934100527016,0.0,0.0
0.9,50.0,75.0,80.52415567608416,43.41969519838816,74.05891447881167,71.35715100134082,0.0,0.0
0.9,50.0,100.0,79.20023722807726,40.82143771143024,76.69353618617481,69.40688392827,0.0,0.0
0.9,100.0,0.0,82.68900284153231,55.50684820466654,81.97655006451944,79.26666999227896,0.0,0.0
0.9,100.0,25.0,82.5547422822027,56.6851097632424,81.69102177696308,81.17043600247621,0.0,0.0
0.9,100.0,50.0,83.53582694154495,56.64426223892281,80.11679863743038,79.58268072604118,0.0,0.0
0.9,100.0,75.0,83.1429599643366,55.46809870163825,80.89057876880736,79.42211140464555,0.0,0.0
0.9,100.0,100.0,83.14592870899392,54.82857363448428,79.58087406527436,78.71964139586089,0.0,0.0
0.9,150.0,0.0,84.44073585824928,67.3365624732798,89.3957811785627,83.50806508356108,0.0,0.0
0.9,150.0,25.0,86.09195077752263,67.44266763401113,87.16831235121184,82.76959568728186,0.0,0.0
0.9,150.0,50.0,84.51490421589023,67.75238134371152,89.50380760839063,83.56688362342068,0.0,0.0
0.9,150.0,75.0,85.91845238452144,67.11383267969866,88.86374369804581,83.30567963943263,0.0,0.0
0.9,150.0,100.0,84.94552943126904,66.58021470044619,88.09573814711102,82.7164409190251,0.0,0.0
0.9,1000.0,0.0,86.33273525186435,76.18192945441626,95.22575388646396,84.75599676868127,0.0,0.0
0.9,1000.0,25.0,85.07535171294003,76.63093735513792,97.81109779493663,86.46536562778569,0.0,0.0
0.9,1000.0,50.0,86.14499432535428,76.54709480442207,96.80321339503907,85.34767331908152,0.0,0.0
0.9,1000.0,75.0,85.69929550646118,76.71944496343205,97.3644892852213,84.9436564597176,0.0,0.0
0.9,1000.0,100.0,84.7302161380161,77.13555607080636,98.72915351679738,84.73884576561483,0.0,0.0
1.0,50.0,0.0,86.8032550344755,40.77326491833124,64.26558701832619,68.05050966019081,0.0,0.0
1.0,50.0,25.0,88.23101153584456,43.20211446429252,58.0909850720052,69.10960370748727,0.0,0.0
1.0,50.0,50.0,88.55455569169867,44.39122049579816,56.29989748027274,70.07035374009872,0.0,0.0
1.0,50.0,75.0,87.4525069891318,43.78709814741516,61.53212430317145,70.3769309876214,0.0,0.0
1.0,50.0,100.0,89.25120175871596,39.746818818059346,58.60023829494489,64.69330460319406,0.0,0.0
1.0,100.0,0.0,91.43647734711573,54.313504304095915,67.83806207784698,76.38706734401127,0.0,0.0
1.0,100.0,25.0,90.9227809486719,56.20892439121527,69.25338552848451,78.45728840758991,0.0,0.0
1.0,100.0,50.0,90.73998468495483,56.136000278793006,69.09540378697487,77.8277961504598,0.0,0.0
