supply_portion,buying_number_limit,application_percentage,consumer mask mean,consumer mask std,consumer wanted mean,consumer wanted std,store mask mean,store mask std
0.9,50.0,0.0,77.29624213969181,43.243680390013516,79.96770308553377,70.48660239642732,0.0,0.0
0.9,50.0,25.0,79.38386251646011,45.741764744057356,73.1444169053028,73.64701406879367,0.0,0.0
0.9,50.0,50.0,80.07199263379106,47.114948158672064,70.47182305315296,75.10741258855987,0.0,0.0
0.9,50.0,75.0,79.50819001128723,46.36672946089737,75.64948115175928,73.80029713221458,0.0,0.0
0.9,50.0,100.0,77.13524103232628,41.888107340045764,81.55288945431471,69.70649162278539,0.0,0.0
0.9,100.0,0.0,83.30332052323496,55.510268672555874,76.94353084596182,80.25914023681163,0.0,0.0
0.9,100.0,25.0,83.92873803354168,57.33483565990645,76.29797249650858,82.60670585254768,0.0,0.0
0.9,100.0,50.0,84.57277125553061,57.41937355518649,75.05030945175774,81.861396293219,0.0,0.0
0.9,100.0,75.0,83.97690452409807,56.59183514103386,76.12454965593646,81.55272594142518,0.0,0.0
0.9,100.0,100.0,83.55445305329012,54.10888484796362,75.3727015575811,79.18051016643442,0.0,0.0
0.9,150.0,0.0,87.61053950026864,68.39356867855174,82.83899055067921,86.41579176418323,0.0,0.0
0.9,150.0,25.0,89.0089706682342,69.64143966634971,81.61622822194393,86.96158460442496,0.0,0.0
0.9,150.0,50.0,87.84993378447156,69.56768872880042,81.81251614751184,87.77523775904939,0.0,0.0
0.9,150.0,75.0,88.6272568191324,68.36133044500532,81.9919286889609,86.49102053001265,0.0,0.0
0.9,150.0,100.0,87.6382398379792,67.60428489630921,82.3912247489875,85.81253251540285,0.0,0.0
0.9,1000.0,0.0,90.21112488218654,80.11407856047741,88.78697251518649,90.27645998635977,0.0,0.0
0.9,1000.0,25.0,89.6035386123621,80.39314694885915,89.79963466296158,92.40222075540832,0.0,0.0
0.9,1000.0,50.0,90.47049056606382,80.32574716188952,88.95024318499652,91.80973629437092,0.0,0.0
0.9,1000.0,75.0,89.98925608921923,80.62908704648815,88.83106863918356,91.5266816920203,0.0,0.0
0.9,1000.0,100.0,89.11369901279636,80.7425308198114,90.97831148740279,91.12454401701729,0.0,0.0
1.0,50.0,0.0,87.85527247018956,42.09494751331823,63.73536432332063,67.26917739418447,0.0,0.0
1.0,50.0,25.0,89.59730828534593,43.7323094238007,55.934049530827686,68.14019172384664,0.0,0.0
1.0,50.0,50.0,90.14478294783329,45.548052210887924,53.54839599828575,69.7447085951738,0.0,0.0
1.0,50.0,75.0,89.42538740993973,45.80890919657634,57.960598889377195,70.41996096336263,0.0,0.0
1.0,50.0,100.0,90.01771934266735,40.85597888628484,57.77682309078168,63.375185906824534,0.0,0.0
1.0,100.0,0.0,94.25300884728806,52.709923143551656,59.30856374308896,74.39979771000695,0.0,0.0
