supply_portion,buying_number_limit,application_percentage,consumer mask mean,consumer mask std,consumer wanted mean,consumer wanted std,store mask mean,store mask std
0.9,50.0,0.0,73.60945083857439,45.010035210304785,86.39932128583706,71.89362277061933,0.0,0.0
0.9,50.0,25.0,76.77218883390952,46.61830905604759,77.83208128484814,74.38813810261324,0.0,0.0
0.9,50.0,50.0,80.31455379846835,48.95012535173686,68.96473109466517,76.23545248287526,0.0,0.0
0.9,50.0,75.0,80.70853255258503,49.36545391090275,71.96001175968851,76.12327356759799,0.0,0.0
0.9,50.0,100.0,72.65235670447235,44.27081068589846,88.42404008778136,70.5245103404158,0.0,0.0
0.9,100.0,0.0,87.07900346856904,55.10642252817356,74.06680857155949,77.23816914110033,0.0,0.0
0.9,100.0,25.0,89.10734899137019,57.330347108121124,71.78211709521551,78.23607555887713,0.0,0.0
0.9,100.0,50.0,91.06633579331869,57.24468117325585,66.93513685284758,78.09444192428907,0.0,0.0
0.9,100.0,75.0,90.30070536217113,57.21557276828329,68.91453971025781,78.10769227477765,0.0,0.0
0.9,100.0,100.0,85.23124593711977,54.557785974200044,76.33735616145734,76.17591038052223,0.0,0.0
0.9,150.0,0.0,96.9295029454376,64.29269348926206,69.44972426380377,79.69133568726438,0.0,0.0
0.9,150.0,25.0,99.47300722416047,65.02579346155522,65.88675335420483,80.04396306982015,0.0,0.0
0.9,150.0,50.0,100.18542260510249,66.93533518949341,65.28633733318115,80.89016078069538,0.0,0.0
0.9,150.0,75.0,99.67743320255192,67.03526845593004,68.02957793987058,81.90880172356835,0.0,0.0
0.9,150.0,100.0,95.98491209542601,65.07321479185948,70.61179546776926,80.26656828326763,0.0,0.0
0.9,1000.0,0.0,106.74599736092325,72.32147397713068,64.60770911857229,81.11494247042553,0.0,0.0
0.9,1000.0,25.0,108.44638583778699,72.31548785517805,62.540432118752676,82.20718462215758,0.0,0.0
0.9,1000.0,50.0,109.35548624628468,72.82523049135047,60.85303167731042,82.15897173410274,0.0,0.0
0.9,1000.0,75.0,107.99769680530862,72.7050586485563,62.247113652100154,81.85610412216532,0.0,0.0
0.9,1000.0,100.0,106.16128835362774,72.86134631106174,66.67951472181785,81.82040697697961,0.0,0.0
1.0,50.0,0.0,92.15422512504112,41.72368595017876,56.87568281902171,63.69385925230699,0.0,0.0
1.0,50.0,25.0,94.26142042178844,42.16419299648036,48.30815969515734,62.86114369177218,0.0,0.0
1.0,50.0,50.0,96.06343714335465,43.68791317520081,43.38152739871179,63.60783180591938,0.0,0.0
1.0,50.0,75.0,97.91341891806172,45.20347191365581,41.04613446091972,64.95394537512159,0.0,0.0
1.0,50.0,100.0,93.06771532816909,40.441935428769305,53.33592604174985,61.12813267929928,0.0,0.0
1.0,100.0,0.0,103.17041777101537,52.510883193880886,50.28859402216333,67.20648258014893,0.0,0.0
1.0,100.0,25.0,105.09291042990067,52.94510948516708,46.69323189874466,67.54091136736486,0.0,0.0
1.0,100.0,50.0,106.17077260553883,53.73560068256069,45.36296240888404,67.98120731855235,0.0,0.0
1.0,100.0,75.0,107.36157891835605,54.69035263951785,44.247408317161906,67.28089219746184,0.0,0.0
1.0,100.0,100.0,102.56711767428642,52.50569522944581,53.52190961799541,66.98286671855685,0.0,0.0
1.0,150.0,0.0,111.68828158230484,62.887130330016,50.82740709588054,71.64726087857007,0.0,0.0
1.0,150.0,25.0,114.86529118392923,61.51987306332514,45.00877624210012,70.72587470680632,0.0,0.0
1.0,150.0,50.0,115.88759141967527,62.555175341581155,44.15489418698784,70.26334153699426,0.0,0.0
1.0,150.0,75.0,115.08256335610686,62.52980529034877,46.12797782619202,71.2405057116805,0.0,0.0
1.0,150.0,100.0,111.1325058219049,62.44161698133504,52.27727716622738,71.76361553286402,0.0,0.0
1.0,1000.0,0.0,121.07096396529921,66.78329174495954,45.92258300879448,71.3165506132254,0.0,0.0
1.0,1000.0,25.0,122.73401277187975,66.36699435739318,42.294855292734844,69.8298352153869,0.0,0.0
